location,target,type,quantile,forecast_date,target_end_date,value
21,49 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-26,3.31578947368421
21,5 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-13,22.8475
21,5 wk ahead cum death,quantile,0.025,2020-05-11,2020-06-13,454
21,50 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-27,3.24901315789474
21,51 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-28,3.21052631578947
21,52 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-29,3.15789473684211
21,53 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-30,3
21,54 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-01,0
21,55 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-02,0
21,56 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-03,0
21,57 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-04,0
21,58 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-05,0
21,59 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-06,0
21,6 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-14,21.9486184210526
21,6 wk ahead cum death,quantile,0.025,2020-05-11,2020-06-20,466
21,60 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-07,0
21,61 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-08,0
21,62 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-09,0
21,63 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-10,0
21,64 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-11,0
21,65 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-12,0
21,66 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-13,0
21,67 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-14,0
21,68 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-15,0
21,69 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-16,0
21,7 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-15,20.45
21,7 wk ahead cum death,quantile,0.025,2020-05-11,2020-06-27,473
21,70 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-17,0
21,71 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-18,0
21,72 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-19,0
21,73 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-20,0
21,74 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-21,0
21,75 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-22,0
21,76 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-23,0
21,77 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-24,0
21,78 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-25,0
21,79 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-26,0
21,8 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-16,20.8985526315789
21,8 wk ahead cum death,quantile,0.025,2020-05-11,2020-07-04,479.975
21,80 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-27,0
21,81 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-28,0
21,82 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-29,0
21,83 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-30,0
21,84 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-31,0
21,85 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-01,0
21,86 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-02,0
21,87 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-03,0
21,88 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-04,0
21,89 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-05,0
21,9 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-17,19.7894736842105
21,9 wk ahead cum death,quantile,0.025,2020-05-11,2020-07-11,480
21,90 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-06,0
21,91 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-07,0
21,92 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-08,0
21,93 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-09,0
21,94 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-10,0
21,95 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-11,0
21,96 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-12,0
21,97 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-13,0
21,98 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-14,0
21,99 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-15,0
21,1 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-09,66.9390625
21,1 wk ahead cum death,quantile,0.975,2020-05-11,2020-05-16,422.025
21,10 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-18,69.0058823529412
21,10 wk ahead cum death,quantile,0.975,2020-05-11,2020-07-18,1134.025
21,100 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-16,0
21,101 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-17,0
21,102 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-18,0
21,103 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-19,0
21,104 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-20,0
21,105 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-21,0
21,11 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-19,69.3164522058823
21,11 wk ahead cum death,quantile,0.975,2020-05-11,2020-07-25,1163.025
21,12 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-20,67.3581801470588
21,12 wk ahead cum death,quantile,0.975,2020-05-11,2020-08-01,1186.025
21,13 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-21,65.4720588235294
21,13 wk ahead cum death,quantile,0.975,2020-05-11,2020-08-08,1186.025
21,14 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-22,65.3691176470588
21,14 wk ahead cum death,quantile,0.975,2020-05-11,2020-08-15,1186.025
21,15 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-23,65.1272058823529
21,16 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-24,66.521875
21,17 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-25,65.9390625
21,18 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-26,66.815625
21,19 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-27,65.3534926470588
21,2 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-10,67.3008272058823
21,2 wk ahead cum death,quantile,0.975,2020-05-11,2020-05-23,528.025
21,20 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-28,64.7577205882353
21,21 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-29,63.1767463235294
21,22 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-30,63.4124080882353
21,23 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-31,62.6296875
21,24 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-01,64.2578125
21,25 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-02,63.75
21,26 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-03,63.1892463235294
21,27 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-04,61.5461764705882
21,28 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-05,61.1296875
21,29 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-06,59
21,3 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-11,68.4217830882353
21,3 wk ahead cum death,quantile,0.975,2020-05-11,2020-05-30,633.025
21,30 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-07,56.5109375
21,31 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-08,56.1178308823529
21,32 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-09,54.7503676470588
21,33 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-10,55.0078125
21,34 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-11,53.4453125
21,35 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-12,54
21,36 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-13,51.46875
21,37 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-14,50.8837316176471
21,38 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-15,49.1375
21,39 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-16,48.5640625
21,4 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-12,69.628125
21,4 wk ahead cum death,quantile,0.975,2020-05-11,2020-06-06,734.05
21,40 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-17,47.9478860294118
21,41 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-18,46.6046875
21,42 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-19,46.1484375
21,43 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-20,44.753125
21,44 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-21,44.8171875
21,45 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-22,42.5015625
21,46 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-23,41.1328125
21,47 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-24,39.690625
21,48 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-25,38.0078125
21,49 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-26,35.6921875
21,5 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-13,69.4383272058824
21,5 wk ahead cum death,quantile,0.975,2020-05-11,2020-06-13,832.05
21,50 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-27,36.1193933823529
21,51 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-28,35.628125
21,52 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-29,35.1277573529412
21,53 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-30,34.6671875
21,54 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-01,33.4139705882353
21,55 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-02,32.065625
21,56 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-03,30.3140625
21,57 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-04,31.1328125
21,58 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-05,29.50625
21,59 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-06,28.378125
21,6 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-14,67.8140625
21,6 wk ahead cum death,quantile,0.975,2020-05-11,2020-06-20,912.15
21,60 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-07,26.7116727941176
21,61 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-08,26.696875
21,62 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-09,25.8279411764706
21,63 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-10,26.328125
21,64 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-11,24.009375
21,65 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-12,24.5
21,66 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-13,22.8127757352941
21,67 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-14,22.6328125
21,68 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-15,21.2653492647059
21,69 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-16,19.5007352941176
21,7 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-15,67.20125
21,7 wk ahead cum death,quantile,0.975,2020-05-11,2020-06-27,986.075
21,70 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-17,20.8513786764706
21,71 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-18,19.44375
21,72 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-19,19.1277573529412
21,73 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-20,18.69375
21,74 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-21,18.1798713235294
21,75 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-22,17.4390625
21,76 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-23,16.878125
21,77 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-24,15.7116727941176
21,78 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-25,15.74
21,79 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-26,14.8279411764706
21,8 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-16,68.2540441176471
21,8 wk ahead cum death,quantile,0.975,2020-05-11,2020-07-04,1047.025
21,80 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-27,14.4682352941176
21,81 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-28,0
21,82 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-29,0
21,83 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-30,0
21,84 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-31,0
21,85 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-01,0
21,86 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-02,0
21,87 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-03,0
21,88 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-04,0
21,89 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-05,0
21,9 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-17,67.6997242647059
21,9 wk ahead cum death,quantile,0.975,2020-05-11,2020-07-11,1095.05
21,90 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-06,0
21,91 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-07,0
21,92 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-08,0
21,93 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-09,0
21,94 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-10,0
21,95 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-11,0
21,96 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-12,0
21,97 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-13,0
21,98 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-14,0
21,99 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-15,0
22,1 day ahead inc hosp,point,,2020-05-11,2020-05-09,164.319639285714
22,1 wk ahead cum death,point,,2020-05-11,2020-05-16,2562.23
22,10 day ahead inc hosp,point,,2020-05-11,2020-05-18,121.467535714286
22,10 wk ahead cum death,point,,2020-05-11,2020-07-18,3228.016
22,100 day ahead inc hosp,point,,2020-05-11,2020-08-16,0
22,101 day ahead inc hosp,point,,2020-05-11,2020-08-17,0
22,102 day ahead inc hosp,point,,2020-05-11,2020-08-18,0
22,103 day ahead inc hosp,point,,2020-05-11,2020-08-19,0
22,104 day ahead inc hosp,point,,2020-05-11,2020-08-20,0
22,105 day ahead inc hosp,point,,2020-05-11,2020-08-21,0
22,11 day ahead inc hosp,point,,2020-05-11,2020-05-19,116.585546428571
22,11 wk ahead cum death,point,,2020-05-11,2020-07-25,3231.084
22,12 day ahead inc hosp,point,,2020-05-11,2020-05-20,111.474307142857
22,12 wk ahead cum death,point,,2020-05-11,2020-08-01,3232.472
22,13 day ahead inc hosp,point,,2020-05-11,2020-05-21,104.771979761905
22,13 wk ahead cum death,point,,2020-05-11,2020-08-08,3232.472
22,14 day ahead inc hosp,point,,2020-05-11,2020-05-22,98.4618142857143
22,14 wk ahead cum death,point,,2020-05-11,2020-08-15,3232.472
22,15 day ahead inc hosp,point,,2020-05-11,2020-05-23,94.7682035714286
22,16 day ahead inc hosp,point,,2020-05-11,2020-05-24,91.168569047619
22,17 day ahead inc hosp,point,,2020-05-11,2020-05-25,87.4302857142857
22,18 day ahead inc hosp,point,,2020-05-11,2020-05-26,83.2370595238095
22,19 day ahead inc hosp,point,,2020-05-11,2020-05-27,78.5740666666667
22,2 day ahead inc hosp,point,,2020-05-11,2020-05-10,159.602461904762
22,2 wk ahead cum death,point,,2020-05-11,2020-05-23,2772.72
22,20 day ahead inc hosp,point,,2020-05-11,2020-05-28,72.8028535714286
22,21 day ahead inc hosp,point,,2020-05-11,2020-05-29,68.3292535714286
22,22 day ahead inc hosp,point,,2020-05-11,2020-05-30,64.7485142857143
22,23 day ahead inc hosp,point,,2020-05-11,2020-05-31,62.515394047619
22,24 day ahead inc hosp,point,,2020-05-11,2020-06-01,60.8526404761905
22,25 day ahead inc hosp,point,,2020-05-11,2020-06-02,58.3259583333333
22,26 day ahead inc hosp,point,,2020-05-11,2020-06-03,55.9399404761905
22,27 day ahead inc hosp,point,,2020-05-11,2020-06-04,51.930155952381
22,28 day ahead inc hosp,point,,2020-05-11,2020-06-05,48.5558035714286
22,29 day ahead inc hosp,point,,2020-05-11,2020-06-06,44.7405892857143
22,3 day ahead inc hosp,point,,2020-05-11,2020-05-11,155.799310714286
22,3 wk ahead cum death,point,,2020-05-11,2020-05-30,2929.607
22,30 day ahead inc hosp,point,,2020-05-11,2020-06-07,41.869344047619
22,31 day ahead inc hosp,point,,2020-05-11,2020-06-08,38.810505952381
22,32 day ahead inc hosp,point,,2020-05-11,2020-06-09,36.2201642857143
22,33 day ahead inc hosp,point,,2020-05-11,2020-06-10,34.2091226190476
22,34 day ahead inc hosp,point,,2020-05-11,2020-06-11,32.1757214285714
22,35 day ahead inc hosp,point,,2020-05-11,2020-06-12,31.651655952381
22,36 day ahead inc hosp,point,,2020-05-11,2020-06-13,28.431480952381
22,37 day ahead inc hosp,point,,2020-05-11,2020-06-14,26.7895119047619
22,38 day ahead inc hosp,point,,2020-05-11,2020-06-15,25.2034476190476
22,39 day ahead inc hosp,point,,2020-05-11,2020-06-16,23.5281369047619
22,4 day ahead inc hosp,point,,2020-05-11,2020-05-12,150.875097619048
22,4 wk ahead cum death,point,,2020-05-11,2020-06-06,3039.373
22,40 day ahead inc hosp,point,,2020-05-11,2020-06-17,21.8689964285714
22,41 day ahead inc hosp,point,,2020-05-11,2020-06-18,20.2884904761905
22,42 day ahead inc hosp,point,,2020-05-11,2020-06-19,18.9270928571429
22,43 day ahead inc hosp,point,,2020-05-11,2020-06-20,17.6373416666667
22,44 day ahead inc hosp,point,,2020-05-11,2020-06-21,16.2727011904762
22,45 day ahead inc hosp,point,,2020-05-11,2020-06-22,16.239375
22,46 day ahead inc hosp,point,,2020-05-11,2020-06-23,14.0189357142857
22,47 day ahead inc hosp,point,,2020-05-11,2020-06-24,12.7630452380952
22,48 day ahead inc hosp,point,,2020-05-11,2020-06-25,12.2235857142857
22,49 day ahead inc hosp,point,,2020-05-11,2020-06-26,11.4095678571429
22,5 day ahead inc hosp,point,,2020-05-11,2020-05-13,145.090883333333
22,5 wk ahead cum death,point,,2020-05-11,2020-06-13,3115.295
22,50 day ahead inc hosp,point,,2020-05-11,2020-06-27,10.6261607142857
22,51 day ahead inc hosp,point,,2020-05-11,2020-06-28,9.90004047619048
22,52 day ahead inc hosp,point,,2020-05-11,2020-06-29,9.04445238095238
22,53 day ahead inc hosp,point,,2020-05-11,2020-06-30,8.52219285714286
22,54 day ahead inc hosp,point,,2020-05-11,2020-07-01,7.86625119047619
22,55 day ahead inc hosp,point,,2020-05-11,2020-07-02,7.24606547619048
22,56 day ahead inc hosp,point,,2020-05-11,2020-07-03,6.69243095238095
22,57 day ahead inc hosp,point,,2020-05-11,2020-07-04,6.27857619047619
22,58 day ahead inc hosp,point,,2020-05-11,2020-07-05,5.87931428571429
22,59 day ahead inc hosp,point,,2020-05-11,2020-07-06,5.22837142857143
22,6 day ahead inc hosp,point,,2020-05-11,2020-05-14,138.101391666667
22,6 wk ahead cum death,point,,2020-05-11,2020-06-20,3163.164
22,60 day ahead inc hosp,point,,2020-05-11,2020-07-07,4.69377380952381
22,61 day ahead inc hosp,point,,2020-05-11,2020-07-08,4.60105238095238
22,62 day ahead inc hosp,point,,2020-05-11,2020-07-09,4.19067380952381
22,63 day ahead inc hosp,point,,2020-05-11,2020-07-10,3.85834285714286
22,64 day ahead inc hosp,point,,2020-05-11,2020-07-11,3.57457857142857
22,65 day ahead inc hosp,point,,2020-05-11,2020-07-12,4.19020714285714
22,66 day ahead inc hosp,point,,2020-05-11,2020-07-13,2.88787142857143
22,67 day ahead inc hosp,point,,2020-05-11,2020-07-14,2.59219285714286
22,68 day ahead inc hosp,point,,2020-05-11,2020-07-15,2.38998333333333
22,69 day ahead inc hosp,point,,2020-05-11,2020-07-16,2.18885
22,7 day ahead inc hosp,point,,2020-05-11,2020-05-15,133.044213095238
22,7 wk ahead cum death,point,,2020-05-11,2020-06-27,3193.24
22,70 day ahead inc hosp,point,,2020-05-11,2020-07-17,1.97256666666667
22,71 day ahead inc hosp,point,,2020-05-11,2020-07-18,1.78716666666667
22,72 day ahead inc hosp,point,,2020-05-11,2020-07-19,1.56571666666667
22,73 day ahead inc hosp,point,,2020-05-11,2020-07-20,1.38505
22,74 day ahead inc hosp,point,,2020-05-11,2020-07-21,1.24318333333333
22,75 day ahead inc hosp,point,,2020-05-11,2020-07-22,1.07598333333333
22,76 day ahead inc hosp,point,,2020-05-11,2020-07-23,1.07436666666667
22,77 day ahead inc hosp,point,,2020-05-11,2020-07-24,0.85695
22,78 day ahead inc hosp,point,,2020-05-11,2020-07-25,0.806066666666667
22,79 day ahead inc hosp,point,,2020-05-11,2020-07-26,0.66755
22,8 day ahead inc hosp,point,,2020-05-11,2020-05-16,129.774563095238
22,8 wk ahead cum death,point,,2020-05-11,2020-07-04,3211.069
22,80 day ahead inc hosp,point,,2020-05-11,2020-07-27,0.6571
22,81 day ahead inc hosp,point,,2020-05-11,2020-07-28,0
22,82 day ahead inc hosp,point,,2020-05-11,2020-07-29,0
22,83 day ahead inc hosp,point,,2020-05-11,2020-07-30,0
22,84 day ahead inc hosp,point,,2020-05-11,2020-07-31,0
22,85 day ahead inc hosp,point,,2020-05-11,2020-08-01,0
22,86 day ahead inc hosp,point,,2020-05-11,2020-08-02,0
22,87 day ahead inc hosp,point,,2020-05-11,2020-08-03,0
22,88 day ahead inc hosp,point,,2020-05-11,2020-08-04,0
22,89 day ahead inc hosp,point,,2020-05-11,2020-08-05,0
22,9 day ahead inc hosp,point,,2020-05-11,2020-05-17,125.950326190476
22,9 wk ahead cum death,point,,2020-05-11,2020-07-11,3221.703
22,90 day ahead inc hosp,point,,2020-05-11,2020-08-06,0
22,91 day ahead inc hosp,point,,2020-05-11,2020-08-07,0
22,92 day ahead inc hosp,point,,2020-05-11,2020-08-08,0
22,93 day ahead inc hosp,point,,2020-05-11,2020-08-09,0
22,94 day ahead inc hosp,point,,2020-05-11,2020-08-10,0
22,95 day ahead inc hosp,point,,2020-05-11,2020-08-11,0
22,96 day ahead inc hosp,point,,2020-05-11,2020-08-12,0
22,97 day ahead inc hosp,point,,2020-05-11,2020-08-13,0
22,98 day ahead inc hosp,point,,2020-05-11,2020-08-14,0
